CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,FullName
21369,Ms.,Sarah,Rodriguez,1977-01-16,M,F,sarah22@adventure-works.com,70000.0,0.0,Partial College,Skilled Manual,Y,Ms. Sarah Rodriguez
21370,Mr.,Emmanuel,Martinez,1949-02-04,M,M,emmanuel16@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mr. Emmanuel Martinez
21371,Mrs.,Ann,Patel,1949-04-13,M,F,ann8@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mrs. Ann Patel
21372,Mr.,Wayne,Raje,1949-03-18,S,M,wayne16@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mr. Wayne Raje
21373,Mr.,Clayton,Liu,1949-02-22,M,M,clayton4@adventure-works.com,20000.0,2.0,Partial High School,Clerical,N,Mr. Clayton Liu
21374,Mrs.,Stacey,Zhou,1949-11-03,M,F,stacey9@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mrs. Stacey Zhou
21375,Mr.,Carl,Sharma,1949-05-24,S,M,carl9@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mr. Carl Sharma
21376,Mrs.,Paula,Ramos,1950-03-13,M,F,paula19@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mrs. Paula Ramos
21377,Mrs.,Allison,Bailey,1950-02-17,S,F,allison15@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mrs. Allison Bailey
21378,Mrs.,Rebekah,Diaz,1950-12-09,M,F,rebekah23@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mrs. Rebekah Diaz
21379,Mrs.,Colleen,Huang,1950-04-08,M,F,colleen6@adventure-works.com,30000.0,3.0,Partial College,Clerical,N,Mrs. Colleen Huang
21380,Mrs.,Candace,Sara,1950-06-04,M,F,candace10@adventure-works.com,30000.0,3.0,Partial College,Clerical,N,Mrs. Candace Sara
21381,Mr.,Francis,Ruiz,1950-01-02,M,M,francis21@adventure-works.com,30000.0,3.0,Partial College,Clerical,N,Mr. Francis Ruiz
21382,Mr.,Brad,Chander,1950-05-24,M,M,brad16@adventure-works.com,30000.0,3.0,Partial College,Clerical,N,Mr. Brad Chander
21383,Mr.,Ricardo,Anand,1951-08-11,M,M,ricardo21@adventure-works.com,20000.0,2.0,Partial High School,Clerical,Y,Mr. Ricardo Anand
21384,Mr.,Ronnie,Lin,1951-11-24,M,M,ronnie7@adventure-works.com,30000.0,3.0,High School,Skilled Manual,N,Mr. Ronnie Lin
21385,Ms.,Nicole,Peterson,1980-06-23,S,F,nicole40@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y,Ms. Nicole Peterson
21386,Ms.,Abigail,Wood,1980-09-10,S,F,abigail27@adventure-works.com,30000.0,0.0,Partial College,Skilled Manual,Y,Ms. Abigail Wood
21387,Mr.,Nelson,Diaz,1951-12-03,S,M,nelson3@adventure-works.com,30000.0,3.0,High School,Skilled Manual,Y,Mr. Nelson Diaz
21388,Ms.,Nicole,Lee,1979-06-27,S,F,nicole22@adventure-works.com,80000.0,0.0,Bachelors,Management,N,Ms. Nicole Lee
21389,Mrs.,Jamie,Sun,1952-12-14,M,F,jamie16@adventure-works.com,30000.0,3.0,High School,Skilled Manual,N,Mrs. Jamie Sun
21390,Mr.,Grant,Becker,1953-04-16,M,M,grant22@adventure-works.com,40000.0,3.0,Partial College,Skilled Manual,N,Mr. Grant Becker
21391,Mrs.,Dawn,Xie,1954-07-04,M,F,dawn27@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N,Mrs. Dawn Xie
21392,Mrs.,Kelli,Lin,1954-02-22,M,F,kelli8@adventure-works.com,40000.0,3.0,Partial High School,Clerical,N,Mrs. Kelli Lin
21393,Mrs.,Candace,Arun,1954-04-28,S,F,candace6@adventure-works.com,70000.0,2.0,Partial College,Skilled Manual,N,Mrs. Candace Arun
21394,Mrs.,Gabriella,Parker,1954-11-24,S,F,gabriella30@adventure-works.com,70000.0,2.0,Partial College,Skilled Manual,Y,Mrs. Gabriella Parker
21395,Ms.,Alexia,Hughes,1975-11-20,M,F,alexia9@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,Y,Ms. Alexia Hughes
21396,Ms.,Megan,Martinez,1975-12-19,S,F,megan20@adventure-works.com,40000.0,0.0,Partial College,Skilled Manual,N,Ms. Megan Martinez
21397,Mr.,Mason,Howard,1975-06-09,M,M,mason11@adventure-works.com,40000.0,0.0,High School,Skilled Manual,Y,Mr. Mason Howard
21398,Mr.,Ethan,Diaz,1975-03-25,M,M,ethan18@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,Mr. Ethan Diaz
21399,Mr.,Ian,Hughes,1975-11-25,M,M,ian52@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,Y,Mr. Ian Hughes
21400,Mr.,Adam,Campbell,1973-11-25,S,M,adam37@adventure-works.com,60000.0,0.0,Partial College,Skilled Manual,N,Mr. Adam Campbell
21401,Mr.,Eric,Powell,1973-04-13,S,M,eric17@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,Mr. Eric Powell
21402,Mr.,Kevin,King,1956-06-27,M,M,kevin57@adventure-works.com,80000.0,2.0,High School,Skilled Manual,N,Mr. Kevin King
21403,Mr.,Lisa,Roy,1957-10-19,S,M,lisa0@adventure-works.com,70000.0,2.0,High School,Professional,N,Mr. Lisa Roy
21404,Mr.,Julio,Sanz,1957-06-19,S,M,julio21@adventure-works.com,70000.0,2.0,High School,Professional,N,Mr. Julio Sanz
21405,Mrs.,Bonnie,Shen,1958-09-26,M,F,bonnie7@adventure-works.com,110000.0,5.0,Bachelors,Management,Y,Mrs. Bonnie Shen
21406,Mr.,Troy,Chandra,1959-04-12,M,M,troy2@adventure-works.com,110000.0,4.0,Bachelors,Management,Y,Mr. Troy Chandra
21407,Mr.,Wesley,Lin,1959-02-03,M,M,wesley8@adventure-works.com,110000.0,4.0,Bachelors,Management,Y,Mr. Wesley Lin
21408,Mrs.,Autumn,Chen,1959-06-06,M,F,autumn2@adventure-works.com,110000.0,4.0,Bachelors,Management,Y,Mrs. Autumn Chen
21409,Mr.,Johnny,Deng,1959-06-25,M,M,johnny2@adventure-works.com,110000.0,1.0,Bachelors,Management,Y,Mr. Johnny Deng
21410,Mr.,Eric,Zhang,1973-08-07,M,M,eric31@adventure-works.com,70000.0,0.0,Partial College,Professional,N,Mr. Eric Zhang
21411,Ms.,Maria,Kelly,1973-07-12,S,F,maria21@adventure-works.com,70000.0,0.0,Partial College,Professional,N,Ms. Maria Kelly
21412,Mr.,Jordan,Alexander,1974-09-26,M,M,jordan16@adventure-works.com,50000.0,0.0,High School,Professional,Y,Mr. Jordan Alexander
21413,Mr.,Dalton,Robinson,1974-01-08,M,M,dalton17@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,Mr. Dalton Robinson
21414,Mr.,Aaron,Butler,1974-06-07,M,M,aaron13@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,Mr. Aaron Butler
21415,Ms.,Sydney,Sanchez,1974-07-22,S,F,sydney1@adventure-works.com,60000.0,0.0,Partial College,Professional,Y,Ms. Sydney Sanchez
21416,Mr.,Ryan,Butler,1974-04-18,S,M,ryan17@adventure-works.com,60000.0,0.0,Partial College,Professional,N,Mr. Ryan Butler
21417,Ms.,Gabrielle,Torres,1974-07-04,S,F,gabrielle13@adventure-works.com,60000.0,0.0,Partial College,Professional,N,Ms. Gabrielle Torres
21418,Mrs.,Alicia,Chapman,1959-01-23,M,F,alicia13@adventure-works.com,120000.0,1.0,Bachelors,Management,Y,Mrs. Alicia Chapman
21419,Mr.,Gilbert,Ma,1966-06-11,M,M,gilbert13@adventure-works.com,120000.0,2.0,Bachelors,Management,Y,Mr. Gilbert Ma
21420,Mrs.,Isabella,Carter,1957-09-17,S,F,isabella40@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,N,Mrs. Isabella Carter
21421,Mrs.,Ashley,Ross,1957-02-23,M,F,ashley30@adventure-works.com,60000.0,2.0,High School,Professional,Y,Mrs. Ashley Ross
21422,Mrs.,Karen,Wood,1957-01-12,M,F,karen35@adventure-works.com,80000.0,2.0,Bachelors,Management,Y,Mrs. Karen Wood
21423,Mr.,Connor,Adams,1957-07-19,S,M,connor44@adventure-works.com,90000.0,2.0,Partial College,Professional,Y,Mr. Connor Adams
21424,Mrs.,Emily,Alexander,1956-09-04,M,F,emily44@adventure-works.com,60000.0,2.0,High School,Professional,N,Mrs. Emily Alexander
21425,Mr.,Carlos,Hall,1956-06-27,M,M,carlos50@adventure-works.com,60000.0,2.0,High School,Professional,N,Mr. Carlos Hall
21426,Mr.,Jon,Raje,1956-10-06,M,M,jon10@adventure-works.com,60000.0,2.0,High School,Professional,N,Mr. Jon Raje
21427,Mrs.,Kelly,Foster,1956-08-03,M,F,kelly21@adventure-works.com,70000.0,3.0,Partial College,Professional,N,Mrs. Kelly Foster
21428,Mrs.,Jada,Brooks,1956-12-14,M,F,jada0@adventure-works.com,70000.0,3.0,Partial College,Professional,N,Mrs. Jada Brooks
21429,Mrs.,Isabella,Sandberg,1956-06-11,M,F,isabella10@adventure-works.com,70000.0,3.0,Partial College,Professional,Y,Mrs. Isabella Sandberg
21430,Mrs.,Savannah,Morgan,1932-10-05,M,F,savannah20@adventure-works.com,90000.0,3.0,Graduate Degree,Management,Y,Mrs. Savannah Morgan
21431,Mr.,Preston,Kapoor,1965-04-19,S,M,preston1@adventure-works.com,80000.0,0.0,Bachelors,Management,N,Mr. Preston Kapoor
21432,Mrs.,Melanie,Ward,1965-11-27,M,F,melanie38@adventure-works.com,100000.0,3.0,Bachelors,Management,Y,Mrs. Melanie Ward
21433,Mr.,Gerald,Martinez,1965-08-05,M,M,gerald3@adventure-works.com,110000.0,3.0,Bachelors,Management,Y,Mr. Gerald Martinez
21434,Mrs.,Isabella,Smith,1965-10-01,S,F,isabella57@adventure-works.com,130000.0,1.0,Graduate Degree,Management,N,Mrs. Isabella Smith
21435,Mr.,Connor,Alexander,1965-04-13,S,M,connor13@adventure-works.com,150000.0,0.0,Bachelors,Management,N,Mr. Connor Alexander
21436,Mrs.,Brandi,Serrano,1962-10-27,S,F,brandi16@adventure-works.com,70000.0,1.0,Bachelors,Professional,Y,Mrs. Brandi Serrano
21437,Mrs.,Whitney,Sara,1962-09-06,S,F,whitney9@adventure-works.com,70000.0,1.0,Bachelors,Professional,N,Mrs. Whitney Sara
21438,Mr.,Edward,Price,1962-04-16,S,M,edward49@adventure-works.com,70000.0,1.0,Bachelors,Professional,N,Mr. Edward Price
21439,Mr.,Thomas,Clark,1962-01-18,S,M,thomas59@adventure-works.com,70000.0,1.0,Bachelors,Professional,Y,Mr. Thomas Clark
21440,Mr.,Ian,Morgan,1962-02-14,S,M,ian80@adventure-works.com,70000.0,1.0,Bachelors,Professional,N,Mr. Ian Morgan
21441,Mr.,Edward,Nelson,1942-08-14,M,M,edward11@adventure-works.com,50000.0,4.0,Bachelors,Management,Y,Mr. Edward Nelson
21442,Mrs.,Savannah,Cook,1942-05-22,S,F,savannah19@adventure-works.com,50000.0,4.0,Bachelors,Management,Y,Mrs. Savannah Cook
21443,Mrs.,Zoe,Morgan,1942-05-10,M,F,zoe21@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mrs. Zoe Morgan
21444,Mr.,Blake,Lopez,1942-12-23,M,M,blake29@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mr. Blake Lopez
21445,Mrs.,Madeline,Evans,1943-03-17,M,F,madeline0@adventure-works.com,60000.0,3.0,Graduate Degree,Management,Y,Mrs. Madeline Evans
21446,Mr.,Jeremy,Barnes,1943-10-16,M,M,jeremy24@adventure-works.com,60000.0,3.0,Graduate Degree,Management,N,Mr. Jeremy Barnes
21447,Mr.,Anthony,Harris,1943-02-26,M,M,anthony21@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mr. Anthony Harris
21448,Mrs.,Jenna,Nelson,1943-04-04,M,F,jenna9@adventure-works.com,80000.0,5.0,Bachelors,Management,N,Mrs. Jenna Nelson
21449,Mr.,Devon,Raheem,1943-01-22,M,M,devon15@adventure-works.com,80000.0,5.0,Bachelors,Management,Y,Mr. Devon Raheem
21450,Mr.,Nathan,Bryant,1944-02-07,M,M,nathan14@adventure-works.com,40000.0,4.0,High School,Professional,N,Mr. Nathan Bryant
21451,Mrs.,Jocelyn,Ross,1944-10-28,M,F,jocelyn4@adventure-works.com,40000.0,4.0,High School,Professional,Y,Mrs. Jocelyn Ross
21452,Mr.,Seth,Bailey,1944-05-21,M,M,seth87@adventure-works.com,40000.0,4.0,High School,Professional,Y,Mr. Seth Bailey
21453,Mr.,Wayne,Deng,1944-02-21,M,M,wayne2@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Mr. Wayne Deng
21454,Mr.,Alvin,Goldstein,1944-02-07,M,M,alvin40@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Mr. Alvin Goldstein
21455,Mr.,Samuel,Shan,1945-12-18,M,M,samuel28@adventure-works.com,40000.0,4.0,High School,Professional,N,Mr. Samuel Shan
21456,Mr.,Dalton,Gonzales,1945-02-26,M,M,dalton63@adventure-works.com,40000.0,4.0,High School,Professional,N,Mr. Dalton Gonzales
21457,Mr.,Jamie,Serrano,1945-09-24,M,M,jamie38@adventure-works.com,40000.0,5.0,High School,Professional,N,Mr. Jamie Serrano
21458,Mr.,Carson,Price,1945-05-12,M,M,carson0@adventure-works.com,40000.0,5.0,High School,Professional,N,Mr. Carson Price
21459,Mr.,Luis,Alexander,1945-09-24,M,M,luis18@adventure-works.com,70000.0,4.0,Bachelors,Management,N,Mr. Luis Alexander
21460,Mr.,Jack,Carter,1945-08-07,M,M,jack46@adventure-works.com,70000.0,4.0,Bachelors,Management,Y,Mr. Jack Carter
21461,Mrs.,Elizabeth,Simmons,1945-06-02,M,F,elizabeth44@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mrs. Elizabeth Simmons
21462,Mrs.,Katelyn,Nelson,1945-09-02,S,F,katelyn32@adventure-works.com,70000.0,5.0,Bachelors,Management,N,Mrs. Katelyn Nelson
21463,Mr.,Logan,Roberts,1945-10-25,M,M,logan30@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mr. Logan Roberts
21464,Mr.,Miguel,Griffin,1945-04-09,M,M,miguel67@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mr. Miguel Griffin
21465,Mr.,Austin,Shan,1946-05-01,M,M,austin28@adventure-works.com,70000.0,5.0,Bachelors,Management,Y,Mr. Austin Shan
21466,Mr.,Austin,Jones,1946-03-08,M,M,austin42@adventure-works.com,70000.0,5.0,Bachelors,Management,N,Mr. Austin Jones
21467,Mr.,David,Harris,1946-08-03,M,M,david72@adventure-works.com,60000.0,4.0,Bachelors,Management,Y,Mr. David Harris
21468,Mr.,Ethan,Yang,1946-08-27,M,M,ethan23@adventure-works.com,60000.0,4.0,Bachelors,Management,Y,Mr. Ethan Yang
21469,Mrs.,Caitlin,Bell,1947-09-27,S,F,caitlin11@adventure-works.com,70000.0,2.0,Partial College,Professional,N,Mrs. Caitlin Bell
21470,Mrs.,Stephanie,Jenkins,1947-03-16,S,F,stephanie34@adventure-works.com,70000.0,2.0,Partial College,Professional,N,Mrs. Stephanie Jenkins
21471,Mr.,Marcus,Carter,1947-05-01,M,M,marcus38@adventure-works.com,70000.0,2.0,Partial College,Professional,Y,Mr. Marcus Carter
21472,Mr.,Patrick,Ward,1947-11-19,M,M,patrick17@adventure-works.com,70000.0,2.0,Partial College,Professional,Y,Mr. Patrick Ward
21473,Mrs.,Stacy,Rubio,1948-10-11,M,F,stacy21@adventure-works.com,40000.0,2.0,High School,Professional,Y,Mrs. Stacy Rubio
21474,Mr.,Lucas,Gray,1948-10-22,M,M,lucas78@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Lucas Gray
21475,Mrs.,Cassidy,Alexander,1948-08-20,M,F,cassidy20@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Mrs. Cassidy Alexander
21476,Mr.,Hunter,Jenkins,1948-10-09,M,M,hunter3@adventure-works.com,60000.0,2.0,Bachelors,Management,N,Mr. Hunter Jenkins
21477,Mrs.,Katelyn,Watson,1948-06-10,M,F,katelyn7@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Mrs. Katelyn Watson
21478,Mrs.,Abigail,Reed,1948-07-14,M,F,abigail6@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Mrs. Abigail Reed
21479,Mr.,Noah,Foster,1948-02-03,M,M,noah13@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Mr. Noah Foster
21480,Mr.,Alfredo,Martin,1949-03-09,M,M,alfredo1@adventure-works.com,40000.0,2.0,High School,Professional,N,Mr. Alfredo Martin
21481,Mr.,Jose,Diaz,1949-05-09,M,M,jose16@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Jose Diaz
21482,Mrs.,Haley,Flores,1949-10-08,S,F,haley31@adventure-works.com,60000.0,2.0,Partial College,Professional,N,Mrs. Haley Flores
21483,Mrs.,Michelle,Bailey,1949-06-16,M,F,michelle16@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Michelle Bailey
21484,Mrs.,Abigail,Coleman,1949-04-26,M,F,abigail31@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Abigail Coleman
21485,Mr.,Brandon,Clark,1949-02-15,M,M,brandon49@adventure-works.com,60000.0,2.0,Partial College,Professional,N,Mr. Brandon Clark
21486,Mrs.,Suzanne,Gao,1949-09-03,S,F,suzanne16@adventure-works.com,60000.0,2.0,Bachelors,Management,Y,Mrs. Suzanne Gao
21487,Mrs.,Jacqueline,Ramirez,1949-03-11,S,F,jacqueline31@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Mrs. Jacqueline Ramirez
21488,Mrs.,Madison,Henderson,1949-10-02,M,F,madison40@adventure-works.com,70000.0,4.0,Partial College,Professional,N,Mrs. Madison Henderson
21489,Mr.,Neil,Gutierrez,1950-08-20,M,M,neil10@adventure-works.com,40000.0,2.0,Partial High School,Skilled Manual,N,Mr. Neil Gutierrez
21490,Mr.,Cole,Ward,1950-11-06,M,M,cole5@adventure-works.com,40000.0,2.0,Partial High School,Skilled Manual,Y,Mr. Cole Ward
21491,Mr.,Joseph,Lewis,1950-04-12,M,M,joseph28@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Joseph Lewis
21492,Mr.,Robert,Jai,1950-10-23,S,M,robert43@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Robert Jai
21493,Mr.,Carson,Coleman,1950-12-20,S,M,carson4@adventure-works.com,80000.0,3.0,Bachelors,Management,Y,Mr. Carson Coleman
21494,Mrs.,Kayla,Gonzales,1951-09-09,S,F,kayla41@adventure-works.com,60000.0,2.0,High School,Professional,Y,Mrs. Kayla Gonzales
21495,Mr.,James,Hughes,1951-08-02,M,M,james27@adventure-works.com,60000.0,2.0,High School,Professional,Y,Mr. James Hughes
21496,Mrs.,Nichole,Rai,1951-11-11,M,F,nichole17@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mrs. Nichole Rai
21498,Mr.,Cameron,Wilson,1951-05-06,M,M,cameron47@adventure-works.com,60000.0,2.0,Partial College,Professional,Y,Mr. Cameron Wilson
21499,Mrs.,Bailey,Ramirez,1951-10-24,M,F,bailey5@adventure-works.com,70000.0,4.0,Partial College,Professional,Y,Mrs. Bailey Ramirez
21500,Mr.,Devin,Long,1952-02-17,M,M,devin48@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Mr. Devin Long
21501,Mr.,Deb,Foster,1952-02-03,S,M,deb9@adventure-works.com,70000.0,2.0,Partial High School,Skilled Manual,Y,Mr. Deb Foster
21502,Mrs.,Morgan,Clark,1952-11-25,S,F,morgan40@adventure-works.com,60000.0,2.0,High School,Professional,Y,Mrs. Morgan Clark
21503,Mrs.,Melanie,Long,1952-06-26,M,F,melanie25@adventure-works.com,60000.0,2.0,High School,Professional,Y,Mrs. Melanie Long
21504,Mrs.,Chloe,Torres,1952-04-20,M,F,chloe59@adventure-works.com,60000.0,2.0,High School,Professional,Y,Mrs. Chloe Torres
21505,Mr.,Ronald,Gonzalez,1957-04-20,S,M,ronald21@adventure-works.com,110000.0,2.0,Partial College,Professional,Y,Mr. Ronald Gonzalez
21506,Mr.,Randall,Gutierrez,1957-10-23,M,M,randall12@adventure-works.com,130000.0,3.0,Partial College,Professional,Y,Mr. Randall Gutierrez
21507,Mr.,Hunter,Smith,1957-01-15,M,M,hunter59@adventure-works.com,150000.0,1.0,Partial College,Professional,N,Mr. Hunter Smith
21508,Mrs.,Suzanne,Li,1956-03-25,M,F,suzanne4@adventure-works.com,120000.0,3.0,High School,Professional,Y,Mrs. Suzanne Li
21509,Mrs.,Michele,Lopez,1955-11-21,M,F,michele30@adventure-works.com,130000.0,3.0,Partial College,Professional,Y,Mrs. Michele Lopez
21510,Mrs.,Carol,Perry,1954-12-20,M,F,carol20@adventure-works.com,80000.0,3.0,Partial College,Professional,N,Mrs. Carol Perry
21511,Mr.,Richard,Sanders,1954-02-06,M,M,richard83@adventure-works.com,80000.0,4.0,Partial College,Professional,Y,Mr. Richard Sanders
21512,Mrs.,Emma,Russell,1954-11-23,M,F,emma65@adventure-works.com,80000.0,4.0,Partial College,Professional,N,Mrs. Emma Russell
21513,Mrs.,Stacey,Xu,1944-04-26,M,F,stacey13@adventure-works.com,70000.0,5.0,High School,Professional,Y,Mrs. Stacey Xu
21514,Mrs.,Krystal,Zhu,1944-03-11,M,F,krystal14@adventure-works.com,110000.0,3.0,Bachelors,Management,Y,Mrs. Krystal Zhu
21516,Mr.,Larry,Serrano,1944-04-12,M,M,larry19@adventure-works.com,130000.0,3.0,Bachelors,Management,Y,Mr. Larry Serrano
21517,Mr.,Gerald,Subram,1944-10-17,M,M,gerald43@adventure-works.com,170000.0,3.0,Graduate Degree,Management,Y,Mr. Gerald Subram
21518,Mr.,Ruben,Madan,1945-11-18,M,M,ruben8@adventure-works.com,70000.0,5.0,High School,Professional,Y,Mr. Ruben Madan
21519,Mr.,Franklin,Becker,1945-04-08,S,M,franklin37@adventure-works.com,100000.0,2.0,Bachelors,Management,Y,Mr. Franklin Becker
21520,Mr.,Seth,Baker,1945-07-17,M,M,seth34@adventure-works.com,110000.0,3.0,Bachelors,Management,Y,Mr. Seth Baker
21521,Mrs.,Joanna,Romero,1946-02-08,S,F,joanna8@adventure-works.com,80000.0,5.0,Partial College,Professional,N,Mrs. Joanna Romero
21522,Mrs.,Morgan,Bryant,1946-07-11,S,F,morgan87@adventure-works.com,90000.0,5.0,Partial College,Professional,N,Mrs. Morgan Bryant
21523,Mr.,Timothy,Green,1946-08-25,M,M,timothy40@adventure-works.com,120000.0,4.0,Bachelors,Management,Y,Mr. Timothy Green
21524,Mrs.,Faith,Wood,1953-02-11,S,F,faith2@adventure-works.com,80000.0,4.0,Partial College,Professional,Y,Mrs. Faith Wood
21525,Mrs.,Victoria,Howard,1953-08-13,M,F,victoria38@adventure-works.com,80000.0,4.0,Partial College,Professional,Y,Mrs. Victoria Howard
21526,Mr.,Jonathon,Munoz,1953-11-07,S,M,jonathon4@adventure-works.com,80000.0,4.0,Partial College,Professional,Y,Mr. Jonathon Munoz
21527,Mr.,Sergio,Patel,1954-09-21,S,M,sergio3@adventure-works.com,90000.0,4.0,High School,Professional,Y,Mr. Sergio Patel
21528,Mr.,Jay,Moreno,1954-05-06,M,M,jay35@adventure-works.com,130000.0,3.0,Partial College,Professional,Y,Mr. Jay Moreno
21529,Mrs.,Kristi,Martinez,1953-03-04,S,F,kristi35@adventure-works.com,100000.0,3.0,Bachelors,Management,Y,Mrs. Kristi Martinez
21530,Mrs.,Toni,Raman,1953-02-03,M,F,toni12@adventure-works.com,100000.0,3.0,Bachelors,Management,N,Mrs. Toni Raman
21531,Mrs.,Kari,Vance,1953-02-10,M,F,kari5@adventure-works.com,100000.0,3.0,Bachelors,Management,Y,Mrs. Kari Vance
21532,Mrs.,Sierra,Turner,1953-03-25,M,F,sierra4@adventure-works.com,120000.0,2.0,Bachelors,Management,N,Mrs. Sierra Turner
21533,Mr.,Gilbert,Tang,1953-06-24,M,M,gilbert25@adventure-works.com,130000.0,0.0,Partial College,Professional,Y,Mr. Gilbert Tang
21534,Mr.,Warren,Rai,1952-04-26,S,M,warren7@adventure-works.com,130000.0,4.0,High School,Professional,N,Mr. Warren Rai
21535,Mr.,Alfredo,Sandberg,1951-07-27,S,M,alfredo21@adventure-works.com,80000.0,4.0,High School,Professional,Y,Mr. Alfredo Sandberg
21536,Mr.,Billy,Rubio,1951-02-19,M,M,billy21@adventure-works.com,90000.0,4.0,High School,Professional,Y,Mr. Billy Rubio
21537,Mrs.,Gloria,Navarro,1951-06-08,M,F,gloria10@adventure-works.com,90000.0,4.0,High School,Professional,N,Mrs. Gloria Navarro
21538,Mrs.,Tara,Luo,1950-04-10,M,F,tara6@adventure-works.com,80000.0,5.0,High School,Management,Y,Mrs. Tara Luo
21539,Mr.,Phillip,Raman,1950-03-26,M,M,phillip13@adventure-works.com,100000.0,3.0,Partial College,Management,Y,Mr. Phillip Raman
21540,Mr.,Ross,Rubio,1950-02-17,S,M,ross39@adventure-works.com,150000.0,4.0,Bachelors,Management,N,Mr. Ross Rubio
21542,Mrs.,Patricia,Vance,1949-05-24,M,F,patricia9@adventure-works.com,70000.0,5.0,Partial High School,Skilled Manual,N,Mrs. Patricia Vance
21543,Mrs.,Naomi,Romero,1949-02-02,M,F,naomi9@adventure-works.com,80000.0,5.0,High School,Management,Y,Mrs. Naomi Romero
21544,Mr.,Gary,Moreno,1949-04-26,M,M,gary17@adventure-works.com,150000.0,4.0,High School,Management,Y,Mr. Gary Moreno
21545,Ms.,Michele,Schmidt,1949-10-13,M,F,michele25@adventure-works.com,170000.0,0.0,High School,Management,Y,Ms. Michele Schmidt
21546,Mr.,Cory,Garcia,1948-05-25,M,M,cory13@adventure-works.com,90000.0,4.0,Partial High School,Skilled Manual,Y,Mr. Cory Garcia
21547,Mr.,Brad,Raje,1948-05-13,S,M,brad14@adventure-works.com,120000.0,4.0,High School,Management,Y,Mr. Brad Raje
21548,Mrs.,Christy,Chander,1948-09-02,M,F,christy33@adventure-works.com,130000.0,5.0,High School,Management,Y,Mrs. Christy Chander
21549,Mr.,Jerome,Ruiz,1947-03-23,S,M,jerome2@adventure-works.com,100000.0,3.0,High School,Management,Y,Mr. Jerome Ruiz
21550,Mrs.,Kara,Deng,1947-08-26,M,F,kara2@adventure-works.com,100000.0,3.0,High School,Management,N,Mrs. Kara Deng
21551,Mr.,Elijah,Butler,1975-08-20,S,M,elijah18@adventure-works.com,60000.0,0.0,Bachelors,Professional,N,Mr. Elijah Butler
21552,Mr.,Francis,Alvarez,1975-11-19,M,M,francis2@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,Mr. Francis Alvarez
21553,Mr.,Allen,Suri,1975-10-17,M,M,allen0@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,Mr. Allen Suri
21554,Ms.,Molly,Rana,1973-07-24,S,F,molly11@adventure-works.com,80000.0,0.0,Bachelors,Professional,N,Ms. Molly Rana
21555,Mr.,Jarrod,Madan,1974-03-09,S,M,jarrod7@adventure-works.com,90000.0,0.0,Bachelors,Professional,Y,Mr. Jarrod Madan
21556,Ms.,Gloria,Serrano,1974-05-27,S,F,gloria17@adventure-works.com,90000.0,0.0,Bachelors,Professional,N,Ms. Gloria Serrano
